id,name,pkg,lead_ext,category,state,url,license,tags,version,repo,lang,contrib,lead,has_bin,has_lib,need_ddl,need_load,trusted,relocatable,schemas,pg_ver,requires,require_by,see_also,rpm_ver,rpm_repo,rpm_pkg,rpm_pg,rpm_deps,deb_ver,deb_repo,deb_pkg,deb_deps,deb_pg,source,extra,en_desc,zh_desc,comment,mtime
2276,hunspell_nn_no,hunspell,hunspell_cs_cz,FTS,available,https://github.com/postgrespro/hunspell_dicts,PostgreSQL,,1.0,PIGSTY,Data,f,f,f,f,t,f,f,t,,"{18,17,16,15,14}",,,"{pg_tokenizer,unaccent,dict_xsyn,dict_int,pgroonga,pg_kazsearch}",1.0,PIGSTY,hunspell_$v,"{18,17,16,15,14}",,1.0,PIGSTY,postgresql-$v-hunspell,,"{18,17,16,15,14}",hunspell-1.0.tar.gz,"{""deb"": true, ""rpm"": true, ""star"": 68, ""type"": ""puresql""}",Norwegian (norsk) Hunspell Dictionary,Hunspell挪威语全文检索词典,,2026-07-30
2277,hunspell_pt_pt,hunspell,hunspell_cs_cz,FTS,available,https://github.com/postgrespro/hunspell_dicts,PostgreSQL,,1.0,PIGSTY,Data,f,f,f,f,t,f,f,t,,"{18,17,16,15,14}",,,"{pg_tokenizer,unaccent,dict_xsyn,dict_int,pgroonga,pg_kazsearch}",1.0,PIGSTY,hunspell_$v,"{18,17,16,15,14}",,1.0,PIGSTY,postgresql-$v-hunspell,,"{18,17,16,15,14}",hunspell-1.0.tar.gz,"{""deb"": true, ""rpm"": true, ""star"": 68, ""type"": ""puresql""}",Portuguese Hunspell Dictionary,Hunspell葡萄牙语全文检索词典,"fixed, rename dict file to pt_pt.stop to avoid name confliction",2026-07-30
2278,hunspell_ru_ru,hunspell,hunspell_cs_cz,FTS,available,https://github.com/postgrespro/hunspell_dicts,PostgreSQL,,1.0,PIGSTY,Data,f,f,f,f,t,f,f,t,,"{18,17,16,15,14}",,,"{pg_tokenizer,unaccent,dict_xsyn,dict_int,pgroonga,pg_kazsearch}",1.0,PIGSTY,hunspell_$v,"{18,17,16,15,14}",,1.0,PIGSTY,postgresql-$v-hunspell,,"{18,17,16,15,14}",hunspell-1.0.tar.gz,"{""deb"": true, ""rpm"": true, ""star"": 68, ""type"": ""puresql""}",Russian Hunspell Dictionary,Hunspell俄语全文检索词典,,2026-07-30
2279,hunspell_ru_ru_aot,hunspell,hunspell_cs_cz,FTS,available,https://github.com/postgrespro/hunspell_dicts,PostgreSQL,,1.0,PIGSTY,Data,f,f,f,f,t,f,f,t,,"{18,17,16,15,14}",,,"{pg_tokenizer,unaccent,dict_xsyn,dict_int,pgroonga,pg_kazsearch}",1.0,PIGSTY,hunspell_$v,"{18,17,16,15,14}",,1.0,PIGSTY,postgresql-$v-hunspell,,"{18,17,16,15,14}",hunspell-1.0.tar.gz,"{""deb"": true, ""rpm"": true, ""star"": 68, ""type"": ""puresql""}",Russian Hunspell Dictionary (from AOT.ru group),Hunspell俄语全文检索词典（来自AOT.ru小组）,,2026-07-30
2380,fuzzystrmatch,fuzzystrmatch,fuzzystrmatch,FTS,available,https://www.postgresql.org/docs/current/fuzzystrmatch.html,PostgreSQL,,1.2,CONTRIB,C,t,t,f,t,t,f,t,,,"{18,17,16,15,14}",,{postgis_tiger_geocoder},"{pg_trgm,pg_similarity,smlar,pgpcre,re2,pg_bigm,biscuit,unaccent,citext}",1.2,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14}",,1.2,CONTRIB,postgresql-$v,,"{18,17,16,15,14}",,"{""type"": ""standard""}",determine similarities and distance between strings,确定字符串之间的相似性和距离,,2026-07-29
2390,pg_trgm,pg_trgm,pg_trgm,FTS,available,https://www.postgresql.org/docs/current/pgtrgm.html,PostgreSQL,,1.6,CONTRIB,C,t,t,f,t,t,f,t,,,"{18,17,16,15,14}",,,"{pg_similarity,fuzzystrmatch,smlar,pg_bigm,pgpcre,re2,biscuit,citext,unaccent,pgroonga}",1.6,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14}",,1.6,CONTRIB,postgresql-$v,,"{18,17,16,15,14}",,"{""type"": ""standard""}",text similarity measurement and index searching based on trigrams,文本相似度测量函数与模糊检索,,2026-07-29
2400,citus,citus,citus,OLAP,available,https://github.com/citusdata/citus,AGPL-3.0,"{distributed,sharding,""parallel query"",multi-tenant,olap}",14.2.0,PIGSTY,C,f,t,f,t,t,t,f,f,{pg_catalog},"{16,17,18}",,"{cigration,documentdb_distributed}","{plproxy,pgspider_ext,postgres_fdw,pg_partman,timescaledb,pg_ttl_index,pgactive,spock,pg_fkpart,db_migrator}",14.2.0,PIGSTY,citus_$v,"{18,17,16}",,14.2.0,PIGSTY,postgresql-$v-citus,,"{18,17,16}",citus-14.2.0.tar.gz,"{""deb"": true, ""lib"": ""citus"", ""rpm"": true, ""pgxn"": true, ""star"": 12678, ""type"": ""preload"", ""vendor"": ""Citus Data""}",Distributed PostgreSQL as an extension,将 PostgreSQL 横向扩展为分布式数据库,PIGSTY is the designated RPM and DEB maintainer even though PGDG also packages Citus; requires shared_preload_libraries=citus; conflicts with Hydra.,2026-08-10
2401,citus_columnar,citus,citus,OLAP,available,https://github.com/citusdata/citus,AGPL-3.0,"{columnar,storage,compression,analytics,olap}",14.2.0,PIGSTY,C,f,f,f,t,t,f,f,f,{pg_catalog},"{16,17,18}",,,"{pg_mooncake,columnar,storage_engine,orioledb,pg_sorted_heap}",14.2.0,PIGSTY,citus_$v,"{18,17,16}",,14.2.0,PIGSTY,postgresql-$v-citus,,"{18,17,16}",citus-14.2.0.tar.gz,"{""deb"": true, ""rpm"": true, ""pgxn"": true, ""star"": 12678, ""type"": ""standard"", ""vendor"": ""Citus Data""}",Citus columnar storage engine,Citus 列式存储引擎,Packaged with Citus 14.2.0; the control default_version is 14.2-1; citus_columnar itself does not require preload and conflicts with Hydra Columnar.,2026-08-10
2410,columnar,hydra,columnar,OLAP,available,https://github.com/hydradatabase/hydra,AGPL-3.0,,1.1.2,PIGSTY,C,f,t,f,t,t,f,f,f,,"{16,15,14}",,,"{pg_mooncake,storage_engine,orioledb,pg_sorted_heap,citus_columnar}",1.1.2,PIGSTY,hydra_$v,"{16,15,14}",,1.1.2,PIGSTY,postgresql-$v-hydra,,"{16,15,14}",hydra-1.1.2.tar.gz,"{""deb"": true, ""rpm"": true, ""star"": 3035, ""type"": ""standard""}",Hydra Columnar extension,开源列式存储扩展,"conflict with citus columnar, obsolete, no longer maintained",2026-07-29
2430,pg_duckdb,pg_duckdb,pg_duckdb,OLAP,available,https://github.com/duckdb/pg_duckdb,MIT,{duckdb},1.1.1,PIGSTY,C++,f,t,f,t,t,t,f,f,{public},"{18,17,16,15,14}",,{pg_mooncake},"{pg_mooncake,pg_ducklake,duckdb_fdw,pg_parquet,pg_lake,pg_clickhouse,aws_s3,file_fdw,pg_bulkload,columnar}",1.1.1,PIGSTY,pg_duckdb_$v,"{18,17,16,15,14}",,1.1.1,PIGSTY,postgresql-$v-pg-duckdb,,"{18,17,16,15,14}",pg_duckdb-1.1.1.tar.gz,"{""deb"": true, ""lib"": ""pg_duckdb"", ""rpm"": true, ""star"": 3184, ""type"": ""preload""}",DuckDB Embedded in Postgres,在PostgreSQL中的嵌入式DuckDB扩展,conflict with duckdb_fdw,2026-08-10
2440,pg_mooncake,pg_mooncake,pg_mooncake,OLAP,available,https://github.com/Mooncake-Labs/pg_mooncake,MIT,"{pgrx,duckdb}",0.2.0,PIGSTY,Rust,f,t,f,t,t,t,f,f,,"{18,17,16,15,14}",{pg_duckdb},,"{pg_duckdb,pg_ducklake,columnar,citus_columnar,pg_lake,pg_parquet,orioledb,storage_engine,pg_sorted_heap,duckdb_fdw}",0.2.0,PIGSTY,pg_mooncake_$v,"{18,17,16,15,14}",,0.2.0,PIGSTY,postgresql-$v-pg-mooncake,,"{18,17,16,15,14}",pg_mooncake-0.2.0.tar.gz,"{""deb"": true, ""lib"": ""pg_mooncake"", ""rpm"": true, ""pgrx"": ""0.19.1"", ""star"": 1997, ""type"": ""preload"", ""upstream_pgrx"": ""0.16.1""}",Columnstore Table in Postgres,PostgreSQL列式存储表,unpublished release.,2026-08-10
2450,storage_engine,storage_engine,storage_engine,OLAP,available,https://github.com/saulojb/storage_engine,AGPL-3.0,,2.4.0,PIGSTY,C,f,t,f,t,t,t,f,f,{engine},"{18,17,16,15}",,,"{pg_mooncake,columnar,orioledb,pg_sorted_heap,citus_columnar}",2.4.0,PIGSTY,storage_engine_$v,"{18,17,16,15}",,2.4.0,PIGSTY,postgresql-$v-storage-engine,,"{18,17,16,15}",storage_engine-2.4.0.tar.gz,"{""deb"": true, ""lib"": ""storage_engine"", ""rpm"": true, ""pgxn"": true, ""star"": 30, ""type"": ""preload""}",colcompress and rowcompress Table Access Methods with vectorized execution,带向量化执行的 colcompress 与 rowcompress 表访问方法,,2026-07-29
2460,pg_clickhouse,pg_clickhouse,pg_clickhouse,OLAP,available,https://github.com/ClickHouse/pg_clickhouse,Apache-2.0,,0.3.2,PIGSTY,C++,f,t,f,t,t,t,f,t,,"{18,17,16,15,14}",,,"{pg_stat_ch,duckdb_fdw,pg_duckdb,pg_mooncake,pg_ducklake,pg_lake,hdfs_fdw,kafka_fdw,aws_s3,pg_parquet}",0.3.2,PIGSTY,pg_clickhouse_$v,"{18,17,16,15,14}",,0.3.2,PIGSTY,postgresql-$v-clickhouse,,"{18,17,16,15,14}",pg_clickhouse-0.3.2.tar.gz,"{""deb"": true, ""lib"": ""pg_clickhouse"", ""rpm"": true, ""pgxn"": true, ""star"": 264, ""type"": ""preload""}",Interfaces to query ClickHouse databases from PostgreSQL,从PostgreSQL中查询ClickHouse的接口,release 0.3.1; SQL v0.3,2026-08-10
2470,duckdb_fdw,duckdb_fdw,duckdb_fdw,OLAP,available,https://github.com/alitrack/duckdb_fdw,MIT,{duckdb},1.4.3,PIGSTY,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14}",,,"{pg_duckdb,pg_ducklake,pg_mooncake,pg_clickhouse,pg_parquet,pg_lake,aws_s3,file_fdw,pg_bulkload,pg_stat_ch}",1.4.3,PIGSTY,duckdb_fdw_$v,"{18,17,16,15,14}",{pg_duckdb_$v},1.4.3,PIGSTY,postgresql-$v-duckdb-fdw,{postgresql-$v-pg-duckdb},"{18,17,16,15,14}",duckdb_fdw-1.4.3.tar.gz,"{""deb"": true, ""rpm"": true, ""star"": 409, ""type"": ""standard""}",DuckDB Foreign Data Wrapper,DuckDB 外部数据源包装器,"depend on pg_duckdb's libduckdb, memory mode is break",2026-08-10
2480,pg_parquet,pg_parquet,pg_parquet,OLAP,available,https://github.com/CrunchyData/pg_parquet/,PostgreSQL,{pgrx},0.5.1,PIGSTY,Rust,f,t,f,t,t,t,f,f,,"{18,17,16,15,14}",,,"{file_fdw,aws_s3,pg_bulkload,pg_lake,pg_ducklake,pg_duckdb,pg_mooncake,pg_fact_loader,pg_csv,omni_csv}",0.5.1,PIGSTY,pg_parquet_$v,"{18,17,16,15,14}",,0.5.1,PIGSTY,postgresql-$v-pg-parquet,,"{18,17,16,15,14}",pg_parquet-0.5.1.tar.gz,"{""deb"": true, ""lib"": ""pg_parquet"", ""rpm"": true, ""pgrx"": ""0.19.1"", ""star"": 684, ""type"": ""preload"", ""upstream_pgrx"": ""0.16.1""}",copy data between Postgres and Parquet,在PostgreSQL与本地/S3中的Parquet文件复制数据,,2026-08-10
2490,pg_ducklake,pg_ducklake,pg_ducklake,OLAP,available,https://github.com/relytcloud/pg_ducklake,MIT,{duckdb},1.0.0,PIGSTY,C++,f,t,f,t,t,t,f,f,{ducklake},"{18,17,16,15,14}",,,"{pg_lake,pg_duckdb,pg_mooncake,pg_parquet,duckdb_fdw,aws_s3,file_fdw,pg_bulkload,columnar,pg_clickhouse}",1.0.0,PIGSTY,pg_ducklake_$v,"{18,17,16,15,14}",,1.0.0,PIGSTY,postgresql-$v-pg-ducklake,,"{18,17,16,15,14}",pg_ducklake-1.0.0.tar.gz,"{""deb"": true, ""lib"": ""pg_ducklake"", ""rpm"": true, ""star"": 123, ""type"": ""preload"", ""os_exclude"": [""el8.x86_64"", ""el8.aarch64""]}","DuckLake lakehouse extension for PostgreSQL, backed by DuckDB and Parquet",基于 DuckDB 与 Parquet 的 DuckLake 湖仓一体扩展,,2026-08-10
2500,pg_fkpart,pg_fkpart,pg_fkpart,OLAP,available,https://github.com/lemoineat/pg_fkpart,GPL-2.0,{pgdg-flaw},1.7.0,MIXED,SQL,f,t,f,f,t,f,f,f,{pgfkpart},"{18,17,16,15,14}",,,"{timescaledb,pg_partman,pg_ttl_index,citus,timeseries,pg_cron}",1.7.0,PIGSTY,pg_fkpart_$v,"{18,17,16,15,14}",,1.7.0,PIGSTY,postgresql-$v-pg-fkpart,,"{18,17,16,15,14}",pg_fkpart-1.7.0.tar.gz,"{""deb"": true, ""pgxn"": true, ""star"": 5, ""type"": ""puresql""}",Table partitioning by foreign key utility,按外键实用程序进行表分区的扩展,,2026-07-29
2510,pg_partman,pg_partman,pg_partman,OLAP,available,https://github.com/pgpartman/pg_partman,PostgreSQL,,5.5.0,PGDG,C,f,t,f,t,t,f,f,f,,"{18,17,16,15,14}",{plpgsql},"{partman_to_cstore,timeseries}","{timescaledb,pg_ttl_index,citus,pg_fkpart,timeseries,pg_cron}",5.5.0,PGDG,pg_partman_$v,"{18,17,16,15,14}",,5.5.0,PGDG,postgresql-$v-partman,,"{18,17,16,15,14}",pg_partman-5.5.0.tar.gz,"{""deb"": true, ""rpm"": true, ""pgxn"": true, ""star"": 2790, ""type"": ""standard""}",Extension to manage partitioned tables by time or ID,用于按时间或 ID 管理分区表的扩展,,2026-08-10
2520,plproxy,plproxy,plproxy,OLAP,available,https://github.com/plproxy/plproxy,ISC,{pgdg-flaw},2.12.0,MIXED,C,f,t,f,t,t,f,f,f,,"{18,17,16,15,14}",,,"{postgres_fdw,pgspider_ext,pgactive,citus,spock,db_migrator,dblink,pglogical,mimeo}",2.12.0,PIGSTY,plproxy_$v,"{18,17,16,15,14}",,2.12.0,PGDG,postgresql-$v-plproxy,,"{18,17,16,15,14}",plproxy-2.12.0.tar.gz,"{""rpm"": true, ""pgxn"": true, ""star"": 196, ""type"": ""standard""}",Database partitioning implemented as procedural language,作为过程语言实现的数据库分区,PIGSTY RPM and PGDG DEB are aligned at 2.12.0.; Upstream COPYRIGHT text matches ISC.,2026-08-10
2530,pg_strom,pg_strom,pg_strom,OLAP,available,https://github.com/heterodb/pg-strom,PostgreSQL,{non-free},6.1,PGDG,C,f,t,f,t,t,f,f,,,"{18,17,16,15,14}",,,"{pg_duckdb,pg_mooncake,pg_orca,columnar,citus,pg_clickhouse,storage_engine,pg_hint_plan,hypopg,index_advisor}",6.1,PGDG,pg_strom_$v,"{18,17,16,15,14}",,,,,,,,"{""star"": 1406, ""type"": ""standard"", ""os_exclude"": [""el8.aarch64"", ""el9.aarch64"", ""el10.aarch64""]}",PG-Strom - big-data processing acceleration using GPU and NVME,使用GPU与NVMe加速大数据处理,RPM only: version 6.1 is available for PostgreSQL 15-18; PostgreSQL 14 remains on 3.5; no DEB package is available.,2026-08-10
2540,pg_orca,pg_orca,pg_orca,OLAP,available,https://github.com/quantumiodb/pgorca,Apache-2.0,,1.0.0,PIGSTY,C++,f,t,f,t,t,t,f,f,,{18},,,"{pg_hint_plan,hypopg,index_advisor,online_advisor,pg_qualstats,pg_stat_plans,plan_filter,pg_track_optimizer,pg_strom,pg_regresql}",1.0.0,PIGSTY,pg_orca_$v,{18},,1.0.0,PIGSTY,postgresql-$v-pg-orca,,{18},pg_orca-1.0.0.tar.gz,"{""deb"": true, ""lib"": ""pg_orca"", ""rpm"": true, ""pgxn"": true, ""star"": 6, ""type"": ""preload""}",ORCA query optimizer as a PostgreSQL extension,PostgreSQL ORCA 查询优化器扩展,PG18 only; use session_preload_libraries=pg_orca for automatic planner hook loading.,2026-07-29
2550,pg_sorted_heap,pg_sorted_heap,pg_sorted_heap,OLAP,available,https://github.com/skuznetsov/pg_sorted_heap,PostgreSQL,,0.14.0,PIGSTY,C,f,t,f,t,t,t,f,f,,"{16,17,18}",,,"{pg_mooncake,storage_engine,columnar,orioledb,citus_columnar}",0.14.0,PIGSTY,pg_sorted_heap_$v,"{16,17,18}",,0.14.0,PIGSTY,postgresql-$v-pg-sorted-heap,,"{16,17,18}",pg_sorted_heap-0.14.0.tar.gz,"{""deb"": true, ""lib"": ""pg_sorted_heap"", ""rpm"": true, ""pgxn"": true, ""star"": 60, ""type"": ""preload""}",Sorted heap table AM with zone map scan pruning and built-in vector search,带 zone map 剪枝和内置向量搜索的有序堆表访问方法,sorted_hnsw.shared_cache requires shared_preload_libraries=pg_sorted_heap.,2026-08-10
2560,pg_lake,pg_lake,pg_lake,OLAP,available,https://github.com/Snowflake-Labs/pg_lake,Apache-2.0,"{data-lake,duckdb,fdw,iceberg}",3.4,PIGSTY,C,f,t,t,t,t,t,f,f,"{lake,pg_catalog}","{18,17,16}","{pg_lake_copy,pg_lake_table}",,"{pg_ducklake,pg_duckdb,pg_parquet,pg_mooncake,duckdb_fdw,aws_s3,file_fdw,pg_bulkload,pg_clickhouse,columnar}",3.4.0,PIGSTY,pg_lake_$v,"{18,17,16}",,3.4.0,PIGSTY,postgresql-$v-pg-lake,,"{18,17,16}",pg_lake-3.4.0.tar.gz,"{""deb"": true, ""lib"": ""pg_extension_base"", ""rpm"": true, ""star"": 1606, ""type"": ""preload"", ""vendor"": ""Snowflake"", ""os_exclude"": [""el8.x86_64"", ""el8.aarch64""]}",Data lake extension by Snowflake,Snowflake 开源的 PostgreSQL 数据湖与 Iceberg 集成扩展,"Pigsty packages this release for PG16-18. Configure shared_preload_libraries=pg_extension_base and run the matching PG-major pgduck_server process. RPM supports EL9/EL10 only; EL8 is rejected because OpenSSL 3 is required. DEB supports Debian 12/13 and Ubuntu 22.04/24.04/26.04 on amd64/arm64. DuckDB and Avro are private per PG major. Co-installation with pg_duckdb, pg_mooncake, and duckdb_fdw is file-safe, but overlapping hooks and COPY behavior can be preload-order-sensitive.
Extension SQL/control version is 3.4; source and DEB/RPM package version is 3.4.0.",2026-08-10
2561,pg_extension_base,pg_lake,pg_lake,OLAP,available,https://github.com/Snowflake-Labs/pg_lake/tree/main/pg_extension_base,Apache-2.0,"{background-worker,preload}",3.4,PIGSTY,C,f,f,f,t,t,t,f,f,"{extension_base,pg_catalog}","{18,17,16}",,"{pg_extension_updater,pg_lake_engine}","{pg_tle,pg_readme,pgextwlist,ddlx,pgdd,meta,pg_command_fw,supautils}",3.4.0,PIGSTY,pg_lake_$v,"{18,17,16}",,3.4.0,PIGSTY,postgresql-$v-pg-lake,,"{18,17,16}",pg_lake-3.4.0.tar.gz,"{""deb"": true, ""lib"": ""pg_extension_base"", ""rpm"": true, ""star"": 1606, ""type"": ""preload"", ""vendor"": ""Snowflake""}",Extension development kit by Snowflake,Snowflake 提供的 PostgreSQL 扩展开发基础设施，支持库预加载、扩展生命周期后台工作进程和依赖管理,"Set shared_preload_libraries=pg_extension_base. It auto-loads dependent libraries declared through the pg_lake control-file marker and manages extension lifecycle background workers.
Extension SQL/control version is 3.4; source and DEB/RPM package version is 3.4.0.",2026-08-10
2562,pg_extension_updater,pg_lake,pg_lake,OLAP,available,https://github.com/Snowflake-Labs/pg_lake/tree/main/pg_extension_updater,Apache-2.0,"{background-worker,preload,update}",3.4,PIGSTY,C,f,f,f,t,t,t,f,f,"{extension_updater,pg_catalog}","{18,17,16}",{pg_extension_base},,"{pg_tle,pgextwlist,pg_readme,ddlx,pgdd,meta,pg_command_fw,supautils}",3.4.0,PIGSTY,pg_lake_$v,"{18,17,16}",,3.4.0,PIGSTY,postgresql-$v-pg-lake,,"{18,17,16}",pg_lake-3.4.0.tar.gz,"{""deb"": true, ""lib"": ""pg_extension_base"", ""rpm"": true, ""star"": 1606, ""type"": ""preload"", ""vendor"": ""Snowflake""}",Automatic extension updater,在数据库启动时自动执行 ALTER EXTENSION UPDATE 的扩展更新器,"Optional packaged component. It runs installed extension updates at database start through pg_extension_base; it is not part of CREATE EXTENSION pg_lake CASCADE dependency closure.
Extension SQL/control version is 3.4; source and DEB/RPM package version is 3.4.0.",2026-08-10
2563,pg_map,pg_lake,pg_lake,OLAP,available,https://github.com/Snowflake-Labs/pg_lake/tree/main/pg_map,Apache-2.0,"{map,type}",3.4,PIGSTY,C,f,f,f,t,t,f,f,f,"{map_type,pg_catalog}","{18,17,16}",,{pg_lake_engine},"{hstore,pgbson,collection,pgjq,jsquery,intarray,arraymath,pg_jsonschema,jsonschema,pg_projection}",3.4.0,PIGSTY,pg_lake_$v,"{18,17,16}",,3.4.0,PIGSTY,postgresql-$v-pg-lake,,"{18,17,16}",pg_lake-3.4.0.tar.gz,"{""deb"": true, ""rpm"": true, ""star"": 1606, ""type"": ""standard"", ""vendor"": ""Snowflake""}","Map type for PostgreSQL, bundled as a required pg_lake component.",pg_lake 内置并依赖的 PostgreSQL Map 数据类型。,"This packaged provider is Snowflake pg_lake pg_map 3.4, not the unrelated semenikhind/pg_map 1.0 array-mapping extension. The catalog name is unique, so the packaged provider supersedes that source-only row and is reassigned with the pg_lake family to OLAP ID 2563.
Extension SQL/control version is 3.4; source and DEB/RPM package version is 3.4.0.",2026-08-10
2564,pg_lake_engine,pg_lake,pg_lake,OLAP,available,https://github.com/Snowflake-Labs/pg_lake/tree/main/pg_lake_engine,Apache-2.0,"{data-lake,duckdb,olap,query-engine}",3.4,PIGSTY,C,f,f,f,t,t,t,f,f,"{__lake__internal__nsp__,lake_engine,lake_struct,pg_catalog}","{18,17,16}","{pg_extension_base,pg_map}","{pg_lake_copy,pg_lake_iceberg,pg_lake_table}","{pg_duckdb,pg_ducklake,pg_mooncake,duckdb_fdw,pg_parquet,pg_clickhouse,columnar,storage_engine,orioledb}",3.4.0,PIGSTY,pg_lake_$v,"{18,17,16}",,3.4.0,PIGSTY,postgresql-$v-pg-lake,,"{18,17,16}",pg_lake-3.4.0.tar.gz,"{""deb"": true, ""lib"": ""pg_extension_base"", ""rpm"": true, ""star"": 1606, ""type"": ""preload"", ""vendor"": ""Snowflake""}",Query engine for data lake queries,用于数据湖查询的查询引擎,"Query-engine component. pg_extension_base auto-loads its module; delegated DuckDB execution additionally requires the separately running PG-major pgduck_server.
Extension SQL/control version is 3.4; source and DEB/RPM package version is 3.4.0.",2026-08-10
2565,pg_lake_iceberg,pg_lake,pg_lake,OLAP,available,https://github.com/Snowflake-Labs/pg_lake/tree/main/pg_lake_iceberg,Apache-2.0,"{catalog,data-lake,iceberg}",3.4,PIGSTY,C,f,f,f,t,t,f,f,f,"{lake_iceberg,pg_catalog}","{18,17,16}","{pg_lake_engine,plpgsql}","{pg_lake_copy,pg_lake_table}","{pg_ducklake,pg_parquet,pg_duckdb,aws_s3,file_fdw,pg_bulkload,duckdb_fdw,pg_mooncake,pg_fact_loader,pg_clickhouse}",3.4.0,PIGSTY,pg_lake_$v,"{18,17,16}",,3.4.0,PIGSTY,postgresql-$v-pg-lake,,"{18,17,16}",pg_lake-3.4.0.tar.gz,"{""deb"": true, ""rpm"": true, ""star"": 1606, ""type"": ""standard"", ""vendor"": ""Snowflake""}",Iceberg implementation in Postgres,PostgreSQL 中的 Iceberg 实现,"The control file declares pg_lake_engine; canonical metadata also retains plpgsql because the install SQL uses PL/pgSQL. plpgsql is installed by default in normal PostgreSQL databases.
Extension SQL/control version is 3.4; source and DEB/RPM package version is 3.4.0.",2026-08-10
2566,pg_lake_table,pg_lake,pg_lake,OLAP,available,https://github.com/Snowflake-Labs/pg_lake/tree/main/pg_lake_table,Apache-2.0,"{data-lake,fdw,iceberg}",3.4,PIGSTY,C,f,f,f,t,t,t,f,f,"{__pg_lake_table_writes,lake_file,lake_file_cache,lake_table,pg_catalog}","{18,17,16}","{btree_gist,pg_lake_engine,pg_lake_iceberg}","{pg_lake,pg_lake_copy}","{pg_ducklake,pg_mooncake,columnar,pg_parquet,storage_engine,orioledb,pg_sorted_heap,aws_s3,pg_bulkload,file_fdw}",3.4.0,PIGSTY,pg_lake_$v,"{18,17,16}",,3.4.0,PIGSTY,postgresql-$v-pg-lake,,"{18,17,16}",pg_lake-3.4.0.tar.gz,"{""deb"": true, ""lib"": ""pg_extension_base"", ""rpm"": true, ""star"": 1606, ""type"": ""preload"", ""vendor"": ""Snowflake""}",Data lake tables and Iceberg tables,数据湖表和 Iceberg 表,"pg_extension_base auto-loads pg_lake_engine, pg_lake_iceberg, and pg_lake_table in dependency order.
Extension SQL/control version is 3.4; source and DEB/RPM package version is 3.4.0.",2026-08-10
2567,pg_lake_copy,pg_lake,pg_lake,OLAP,available,https://github.com/Snowflake-Labs/pg_lake/tree/main/pg_lake_copy,Apache-2.0,"{copy,csv,data-lake,json,parquet}",3.4,PIGSTY,C,f,f,f,t,t,t,f,f,{pg_catalog},"{18,17,16}","{pg_lake_engine,pg_lake_iceberg,pg_lake_table}",{pg_lake},"{pg_parquet,aws_s3,pg_bulkload,file_fdw,pg_ducklake,pg_fact_loader,pg_csv,omni_csv,duckdb_fdw,pg_duckdb}",3.4.0,PIGSTY,pg_lake_$v,"{18,17,16}",,3.4.0,PIGSTY,postgresql-$v-pg-lake,,"{18,17,16}",pg_lake-3.4.0.tar.gz,"{""deb"": true, ""lib"": ""pg_extension_base"", ""rpm"": true, ""star"": 1606, ""type"": ""preload"", ""vendor"": ""Snowflake""}",Copy to/from data lake files,在 PostgreSQL 与对象存储数据湖文件之间执行 COPY 的扩展,"pg_extension_base auto-loads pg_lake_engine, pg_lake_iceberg, pg_lake_table, and pg_lake_copy in dependency order.
Extension SQL/control version is 3.4; source and DEB/RPM package version is 3.4.0.",2026-08-10
2590,tablefunc,tablefunc,tablefunc,OLAP,available,https://www.postgresql.org/docs/current/tablefunc.html,PostgreSQL,,1.0,CONTRIB,C,t,t,f,t,t,f,t,,,"{18,17,16,15,14}",,{pg4ml},"{pg_duckdb,first_last_agg,extra_window_functions,argm,pg_lake,plprql,duckdb_fdw}",1.0,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14}",,1.0,CONTRIB,postgresql-$v,,"{18,17,16,15,14}",,"{""type"": ""standard""}","functions that manipulate whole tables, including crosstab",交叉表函数,,2026-07-29
2600,age,age,age,FEAT,available,https://github.com/apache/age,Apache-2.0,,1.8.0,PIGSTY,C,f,t,f,t,t,t,f,f,{ag_catalog},"{18,17}",,,"{pg_liquid,onesparse,graph,pgrdf,ltree,sparql}",1.8.0,PIGSTY,age_$v,"{18,17}",,1.8.0,PGDG,postgresql-$v-age,,"{18,17}",age-PG18-v1.8.0-rc0.tar.gz,"{""deb"": true, ""lib"": ""age"", ""rpm"": true, ""star"": 4733, ""type"": ""preload""}",AGE graph database extension,Apache AGE，图数据库扩展 （Deb可用）,PIGSTY RPM package 1.8.0 for PostgreSQL 18 is built from the upstream PG18 v1.8.0-rc0 source; SQL/control version is 1.8.0 and LOAD 'age' is required before use. PostgreSQL 17 remains on PIGSTY 1.7.0; PGDG DEB raw version 1.8.0~rc0 is available for PostgreSQL 18.,2026-08-10
